node,theta,conviction,adopted,adopted_at,exposures,is_seed
532,0.2501993828297509,0.0,False,,0,False
533,0.16084875778837338,0.0,False,,0,False
534,0.8510498238127031,0.0,False,,0,False
535,0.23808483093786373,0.0,False,,0,False
536,0.13280878717955746,0.0,False,,0,False
537,0.5190556100219308,0.0,False,,0,False
538,0.26815209550330593,0.0,False,,0,False
539,0.7236222477133779,0.0,False,,0,False
540,0.3769340905263492,0.0,False,,0,False
541,0.5590060061708331,0.0,False,,0,False
542,0.22606078806867805,0.0,False,,0,False
543,0.8009828044065744,0.0,False,,0,False
544,0.08778032096384966,0.0,False,,0,False
545,0.16833998027790703,0.0,False,,0,False
546,0.21141342335053714,0.0,False,,0,False
547,0.6310399245757785,0.0,False,,0,False
548,0.3380731587068602,0.0,False,,0,False
549,0.354554613037265,0.0,False,,0,False
550,0.7113367339729779,0.0,False,,0,False
551,0.34464418237188066,0.0,False,,0,False
552,0.607527518953539,0.0,False,,0,False
553,0.06535401096410676,0.0,False,,0,False
554,0.6747665122341007,0.0,False,,0,False
555,0.7352976563268145,0.0,False,,0,False
556,0.7615601533631192,0.0,False,,0,False
557,0.21324026980895794,0.0,False,,0,False
558,0.20551227724135093,0.0,False,,0,False
559,0.154245794783976,0.0,False,,0,False
560,0.6439689093548273,0.0,False,,0,False
561,0.7054178226029216,0.0,False,,0,False
562,0.818013163649027,0.0,False,,0,False
563,0.09222898138433205,0.0,False,,0,False
564,0.8221427796946162,0.0,False,,0,False
565,0.20097240547430187,0.0,False,,0,False
566,0.754464391596136,0.0,False,,0,False
567,0.21551195736080728,0.0,False,,0,False
568,0.7892996266031748,0.0,False,,0,False
569,0.36783433005574,0.0,False,,0,False
570,0.3101860837746685,0.0,False,,0,False
571,0.38628470611361176,0.0,False,,0,False
572,0.5913566308774312,0.0,False,,0,False
573,0.06675720076748504,0.0,False,,0,False
574,0.17056311428441284,0.0,False,,0,False
575,0.27184089547403995,0.0,False,,0,False
576,0.8924087382174339,0.0,False,,0,False
577,0.2325775869203729,0.0,False,,0,False
578,0.20258441470302035,0.0,False,,0,False
579,0.6485729948332892,0.0,False,,0,False
580,0.6796908012279904,0.0,False,,0,False
581,0.21715827906700283,0.0,False,,0,False
582,0.2659557873729224,0.0,False,,0,False
583,0.13009105498905332,0.0,False,,0,False
584,0.8998912875057185,0.0,False,,0,False
585,0.5051175947792399,0.0,False,,0,False
586,0.6889680333554777,0.0,False,,0,False
587,0.8184074656394972,0.0,False,,0,False
588,0.32898967777817306,0.0,False,,0,False
589,0.39793022700728564,0.0,False,,0,False
590,0.29697089315858693,0.0,False,,0,False
591,0.22909935609589807,0.0,False,,0,False
592,0.46177071539644254,0.0,False,,0,False
593,0.3944915612425837,0.0,False,,0,False
594,0.7519315390455741,0.0,False,,0,False
595,0.14866476686877222,0.0,False,,0,False
596,0.7053802740535112,0.0,False,,0,False
597,0.7768810151391523,0.0,False,,0,False
598,0.6532668485863614,0.0,False,,0,False
599,0.6829976132805996,0.0,False,,0,False
600,0.3890544796577108,0.0,False,,0,False
601,0.2948883013397736,0.0,False,,0,False
602,0.26343572571639007,0.0,False,,0,False
603,0.2500883102447791,0.0,False,,0,False
604,0.9260055720132605,0.0,False,,0,False
605,0.269202461220503,0.0,False,,0,False
606,0.8762936301052301,0.0,False,,0,False
607,0.027328761418863756,0.0,False,,0,False
608,0.7224374371798677,0.0,False,,0,False
609,0.25805192036781943,0.0,False,,0,False
610,0.29248731326823973,0.0,False,,0,False
611,0.7491926074517523,0.0,False,,0,False
612,0.1851354327762289,0.0,False,,0,False
613,0.24125014296917527,0.0,False,,0,False
614,0.3456366102012818,0.0,False,,0,False
615,0.14771914132435993,0.0,False,,0,False
616,0.32563249255241866,0.0,False,,0,False
617,0.753164504117091,0.0,False,,0,False
618,0.6885785876115635,0.0,False,,0,False
619,0.2845617916141207,0.0,False,,0,False
620,0.939499007613303,0.0,False,,0,False
621,0.24342913653225,0.0,False,,0,False
622,0.664238779361697,0.0,False,,0,False
623,0.8188101247028212,0.0,False,,0,False
624,0.8348728166453658,0.0,False,,0,False
625,0.31330442999844393,0.0,False,,0,False
626,0.2586396872372626,0.0,False,,0,False
627,0.2817051212058045,0.0,False,,0,False
